Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),2865,43124,27215,5542,238
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),14923,219836,145545,29640,229
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),3904,48618,34866,7010,205
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),3225,49950,31286,6269,236
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),1365,196608,130111,10407,452
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),207,38630,27447,1430,483
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),392,43124,27215,2325,491
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),1519,219836,145545,11394,460
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),273,48618,34866,1863,563
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7 Ave S/W4 St/Christopher St,205,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),410,49950,31286,2641,484
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),70021,196608,127060,95254,168
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),17924,38630,27130,22337,161
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),12672,43124,26461,17219,169
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),79874,219836,142245,107235,168
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),23168,48618,34480,28807,163
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),14776,49950,30386,19942,170
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),13216,196608,127060,26830,229
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),3024,38630,27130,5451,202
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),2857,43124,26461,5542,238
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),14932,219836,142245,29640,228
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),3907,48618,34480,7010,205
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),3224,49950,30386,6269,235
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),1491,196608,127060,10407,465
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),209,38630,27130,1430,478
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),420,43124,26461,2325,519
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),1643,219836,142245,11394,479
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),272,48618,34480,1863,555
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,7th Ave SB past Waverly Pl,204,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),440,49950,30386,2641,536
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),2711,196608,19251,95254,214
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),663,38630,2986,22337,206
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),589,43124,4750,17219,214
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),3195,219836,21301,107235,217
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),855,48618,3843,28807,200
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),745,49950,5424,19942,227
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),963,196608,19251,26830,417
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),181,38630,2986,5451,304
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),217,43124,4750,5542,448
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),1056,219836,21301,29640,406
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),230,48618,3843,7010,316
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Greenwish Ave SB,154,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),265,49950,5424,6269,416
