Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,Lafayette/Ashland,yes,N/A,no,,Greene before Washignton Ave,81,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),192,8558,2229,2224,568
Personal,,Lafayette/Ashland,yes,N/A,no,,Greene before Washignton Ave,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),0: All Day (12am-12am),34,33034,5806,22122,688
Personal,,Lafayette/Ashland,yes,N/A,no,,Greene before Washignton Ave,81,no,,Lafayette before Franklin Ave,yes,80,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),20,7250,1727,4966,782
Personal,,Lafayette/Ashland,yes,N/A,no,,Greene before Washignton Ave,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),0: All Day (12am-12am),21,36876,6778,23955,715
Personal,,Lafayette/Ashland,yes,N/A,no,,Greene before Washignton Ave,81,no,,Lafayette before Franklin Ave,yes,80,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),13,8558,2229,5724,1021
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),0: All Day (12am-12am),71,33034,3204,20177,871
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),1: Peak AM (7am-10am),4,3837,306,2033,N/A
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Fulton St beforw Franklin AVE,yes,105,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),13,7250,856,4332,995
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Fulton St beforw Franklin AVE,yes,105,no,1: Weekday (Tu-Th),0: All Day (12am-12am),60,36876,3715,22291,1021
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),0: All Day (12am-12am),6,33034,3204,3787,1767
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Gates before Franklin Ave,yes,81,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),6,7250,856,960,1767
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),0: All Day (12am-12am),58,33034,3204,5312,673
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Greene before Franklin Ave,yes,82,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),33,7250,856,1597,727
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),0: All Day (12am-12am),29,36876,3715,6449,592
Personal,,Lafayette/Ashland,yes,N/A,no,,Hanson Pl/Greene Ave before St Felix St,82,no,,Greene before Franklin Ave,yes,82,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),17,8558,945,2224,592
